place,name,blkgrps,population,households,alltransit_performance_score,state
"""0819150""","""Dakota Ridge""",21.73,33675.3,12404.74,2.9,CO
"""0819355""","""De Beque""",0.01,11.41,4.59,0.0,CO
"""0819630""","""Deer Trail""",0.01,4.25,1.66,0.0,CO
"""0819795""","""Del Norte""",0.53,491.25,201.59,0.0,CO
"""0819850""","""Delta""",4.02,6866.04,2815.95,0.0,CO
"""0820000""","""Denver""",481.0,678467.0,287262.0,7.8,CO
"""0820275""","""Derby""",2.89,6367.87,1630.66,5.1,CO
"""0820440""","""Dillon""",0.69,845.45,330.31,3.5,CO
"""0820495""","""Dinosaur""",0.0,0.14,0.06,0.0,CO
"""0820605""","""Divide""",0.01,24.58,10.88,0.0,CO
"""0820770""","""Dolores""",0.0,3.14,1.35,0.0,CO
"""0821155""","""Dotsero""",0.0,12.47,3.66,0.8,CO
"""0821265""","""Dove Creek""",0.03,24.8,10.21,0.0,CO
"""0821330""","""Dove Valley""",1.91,3708.78,1513.56,3.6,CO
"""0821390""","""Downieville-Lawson-Dumont""",0.03,25.17,12.86,0.0,CO
"""0822035""","""Durango""",8.92,14280.8,5577.83,0.0,CO
"""0822145""","""Eads""",0.01,10.51,3.92,0.0,CO
"""0822200""","""Eagle""",0.08,290.37,91.58,1.5,CO
"""0822575""","""East Pleasant View""",0.41,225.91,97.05,8.5,CO
"""0822860""","""Eaton""",1.97,2639.8,935.11,0.0,CO
"""0823025""","""Eckley""",0.0,1.34,0.43,0.0,CO
"""0823135""","""Edgewater""",4.9,4864.28,2140.47,7.4,CO
"""0823300""","""Edwards""",1.0,2079.32,647.46,2.1,CO
"""0823520""","""Elbert""",0.0,9.43,3.54,0.0,CO
"""0823575""","""Eldora""",0.12,60.87,26.54,1.7,CO
"""0823630""","""Eldorado Springs""",0.14,127.58,52.31,2.6,CO
"""0823740""","""Elizabeth""",0.11,175.19,62.53,0.0,CO
"""0823795""","""El Jebel""",1.79,3486.25,1095.41,3.9,CO
"""0824235""","""Ellicott""",0.12,175.39,69.05,0.0,CO
"""0824290""","""El Moro""",0.15,102.46,41.66,0.3,CO
"""0824620""","""Empire""",0.01,8.12,4.15,0.0,CO
"""0824785""","""Englewood""",30.34,33258.22,15038.14,7.3,CO
"""0824950""","""Erie""",9.75,19149.99,6599.49,1.3,CO
"""0825115""","""Estes Park""",2.69,4410.17,2201.39,3.3,CO
"""0825280""","""Evans""",13.74,20646.95,6876.03,2.6,CO
"""0825390""","""Evergreen""",7.96,8269.9,3544.19,0.7,CO
"""0825550""","""Fairmount""",4.98,7253.41,2744.49,2.3,CO
"""0825610""","""Fairplay""",0.02,29.96,12.71,0.0,CO
"""0826270""","""Federal Heights""",10.46,13309.74,4437.48,6.2,CO
"""0826600""","""Firestone""",5.52,10632.68,3457.38,0.0,CO
"""0826765""","""Flagler""",0.39,212.68,95.94,0.0,CO
"""0826875""","""Fleming""",0.0,1.35,0.48,0.0,CO
"""0827040""","""Florence""",1.16,1162.5,501.51,0.0,CO
